Cycle,GRF
17,656.340
17,665.897
17,674.631
17,682.522
17,689.548
17,695.694
17,700.945
17,705.292
17,708.729
17,711.248
17,712.837
17,713.475
17,713.130
17,711.757
17,709.303
17,705.713
17,700.937
17,694.942
17,687.720
17,679.295
17,669.732
17,659.134
17,647.643
17,635.429
17,622.685
17,609.612
17,596.410
17,583.261
17,570.322
17,557.716
17,545.534
17,533.834
17,522.648
17,511.991
17,501.868
17,492.286
17,483.253
17,474.786
17,466.912
17,459.660
17,453.067
17,447.168
17,441.993
17,437.559
17,433.871
17,430.911
17,428.643
17,427.010
17,425.942
17,425.357
17,425.171
17,425.303
17,425.680
17,426.238
17,426.929
17,427.719
17,428.587
17,429.527
17,430.548
17,431.663
17,432.896
17,434.268
17,435.801
17,437.510
17,439.405
17,441.491
17,443.767
17,446.229
17,448.871
17,451.687
17,454.672
17,457.820
17,461.130
17,464.602
17,468.239
17,472.046
17,476.028
17,480.184
17,484.506
17,488.973
17,493.547
17,498.174
17,502.782
17,507.287
17,511.601
17,515.634
17,519.300
17,522.527
17,525.252
17,527.427
17,529.019
17,530.005
17,530.378
17,530.140
17,529.303
17,527.890
17,525.923
17,523.424
17,520.399
17,516.832
17,512.667
17,507.793
17,502.029
17,495.122
17,486.744
17,476.513
17,464.021
17,448.883
17,430.786
17,409.546
17,385.160
17,357.836
17,328.004
17,296.308
17,263.560
17,230.680
17,198.616
17,168.258
17,140.360
17,115.475
17,93.923
17,75.777
17,60.888
17,48.933
17,39.472
17,32.015
0,26.082
0,21.249
0,17.180
0,13.641
0,10.494
0,7.682
0,5.207
0,3.102
0,1.405
0,0.138
0,-0.702
0,-1.151
0,-1.271
0,-1.147
0,-0.866
0,-0.515
0,-0.168
0,0.122
0,0.324
0,0.427
0,0.439
0,0.379
0,0.273
0,0.148
0,0.028
0,-0.069
0,-0.134
0,-0.163
0,-0.161
0,-0.134
0,-0.093
0,-0.047
0,-0.004
0,0.030
0,0.052
0,0.061
0,0.058
0,0.047
0,0.032
0,0.016
0,0.001
0,-0.010
0,-0.017
0,-0.020
0,-0.019
0,-0.016
0,-0.011
0,-0.007
0,-0.004
0,-0.002
0,-0.001
0,-0.000
0,0.001
0,0.003
0,0.006
0,0.010
0,0.015
0,0.019
0,0.021
0,0.020
0,0.015
0,0.004
0,-0.010
0,-0.027
0,-0.044
0,-0.058
0,-0.064
0,-0.060
0,-0.042
0,-0.011
0,0.032
0,0.081
0,0.128
0,0.163
0,0.177
0,0.159
0,0.105
0,0.014
0,-0.105
0,-0.238
0,-0.362
0,-0.450
0,-0.475
0,-0.413
0,-0.252
0,0.006
0,0.337
0,0.696
0,1.021
0,1.237
0,1.271
0,1.064
0,0.587
0,-0.142
0,-1.051
0,-2.013
0,-2.850
0,-3.362
0,-3.353
0,-2.675
0,-1.272
0,0.786
0,3.275
0,5.821
0,7.925
0,9.029
0,8.609
0,6.288
0,1.956
0,-4.119
0,-11.230
0,-18.217
0,-23.540
0,-25.422
0,-22.070
0,-11.939
0,5.996
18,32.020
18,65.544
18,105.109
18,148.544
18,193.256
18,236.604
18,276.285
18,310.661
18,338.939
18,361.206
18,378.304
18,391.607
18,402.726
18,413.232
18,424.419
18,437.150
18,451.806
18,468.312
18,486.243
18,504.961
18,523.759
18,541.987
18,559.138
18,574.890
18,589.105
18,601.802
18,613.107
18,623.198
18,632.262
18,640.454
18,647.877
18,654.577
18,660.542
18,665.719
18,670.030
18,673.384
18,675.697
18,676.893
18,676.918
18,675.737
18,673.341
18,669.743
18,664.987
18,659.142
18,652.305
18,644.600
18,636.169
18,627.165
18,617.744
18,608.059
18,598.244
18,588.419
18,578.678
18,569.094
18,559.718
18,550.578
18,541.688
18,533.049
18,524.655
18,516.496
18,508.560
18,500.834
18,493.307
18,485.964
18,478.792
18,471.779
18,464.916
18,458.207
18,451.666
18,445.324
18,439.226
18,433.436
18,428.025
18,423.075
18,418.671
18,414.895
18,411.827
18,409.534
18,408.071
18,407.478
18,407.777
18,408.967
18,411.033
18,413.937
18,417.623
18,422.021
18,427.042
18,432.586
18,438.536
18,444.771
18,451.161
18,457.580
18,463.915
18,470.067
18,475.963
18,481.560
18,486.844
18,491.835
18,496.576
18,501.133
18,505.583
18,510.009
18,514.484
18,519.068
18,523.799
18,528.694
18,533.745
18,538.926
18,544.197
18,549.502
18,554.779
18,559.957
18,564.957
18,569.694
18,574.075
18,578.005
18,581.384
18,584.113
18,586.096
18,587.246
18,587.489
18,586.771
18,585.064
18,582.373
18,578.734
18,574.211
18,568.882
18,562.824
18,556.083
18,548.657
18,540.468
18,531.352
18,521.057
18,509.260
18,495.589
18,479.669
18,461.166
18,439.842
18,415.593
18,388.492
18,358.804
18,326.987
18,293.670
18,259.618
18,225.671
18,192.682
18,161.451
18,132.664
18,106.846
18,84.331
18,65.257
18,49.573
18,37.069
0,27.417
0,20.213
0,15.020
0,11.409
0,8.988
0,7.420
0,6.430
0,5.803
0,5.384
0,5.058
0,4.751
0,4.416
0,4.027
0,3.577
0,3.072
0,2.529
0,1.971
0,1.430
0,0.933
0,0.506
0,0.168
0,-0.074
0,-0.222
0,-0.285
0,-0.281
0,-0.230
0,-0.154
0,-0.071
0,0.003
0,0.059
0,0.093
0,0.104
0,0.095
0,0.074
0,0.045
0,0.016
0,-0.009
0,-0.028
0,-0.037
0,-0.039
0,-0.034
0,-0.024
0,-0.013
0,-0.002
0,0.007
0,0.013
0,0.015
0,0.013
0,0.009
0,0.003
0,-0.002
0,-0.007
0,-0.009
0,-0.009
0,-0.006
0,-0.001
0,0.006
0,0.013
0,0.019
0,0.022
0,0.020
0,0.014
0,0.003
0,-0.013
0,-0.029
0,-0.045
0,-0.056
0,-0.058
0,-0.050
0,-0.029
0,0.004
0,0.045
0,0.089
0,0.129
0,0.154
0,0.155
0,0.127
0,0.065
0,-0.028
0,-0.142
0,-0.260
0,-0.362
0,-0.420
0,-0.412
0,-0.321
0,-0.140
0,0.121
0,0.433
0,0.749
0,1.008
0,1.142
0,1.088
0,0.805
0,0.281
0,-0.447
0,-1.296
0,-2.131
0,-2.781
0,-3.066
0,-2.824
0,-1.952
0,-0.441
0,1.589
0,3.881
0,6.050
0,7.620
0,8.092
0,7.039
0,4.210
0,-0.361
0,-6.277
0,-12.729
0,-18.523
0,-22.160
0,-22.002
0,-16.485
0,-4.359
0,15.079
19,41.814
19,75.043
19,113.223
19,154.263
19,195.809
19,235.584
19,271.711
19,302.951
19,328.816
19,349.546
19,365.963
19,379.256
19,390.744
19,401.645
19,412.918
19,425.165
19,438.616
19,453.175
19,468.506
19,484.142
19,499.584
19,514.383
19,528.189
19,540.777
19,552.043
19,561.984
19,570.675
19,578.240
19,584.830
19,590.602
19,595.710
19,600.294
19,604.475
19,608.350
19,611.988
19,615.424
19,618.654
19,621.638
19,624.296
19,626.522
19,628.189
19,629.169
19,629.342
19,628.614
19,626.929
19,624.277
19,620.693
19,616.260
19,611.094
19,605.336
19,599.138
19,592.644
19,585.981
19,579.245
19,572.505
19,565.795
19,559.128
19,552.494
19,545.875
19,539.247
19,532.585
19,525.866
19,519.077
19,512.211
19,505.275
19,498.288
19,491.287
19,484.319
19,477.444
19,470.731
19,464.251
19,458.080
19,452.292
19,446.954
19,442.125
19,437.851
19,434.159
19,431.055
19,428.522
19,426.525
19,425.013
19,423.928
19,423.213
19,422.820
19,422.717
19,422.888
19,423.332
19,424.065
19,425.113
19,426.503
19,428.264
19,430.419
19,432.982
19,435.958
19,439.340
19,443.111
19,447.245
19,451.712
19,456.479
19,461.516
19,466.801
19,472.322
19,478.077
19,484.079
19,490.348
19,496.909
19,503.786
19,510.997
19,518.547
19,526.422
19,534.586
19,542.983
19,551.533
19,560.137
19,568.685
19,577.052
19,585.112
19,592.733
19,599.784
19,606.138
19,611.673
19,616.279
19,619.859
19,622.340
19,623.668
19,623.820
19,622.801
19,620.646
19,617.414
19,613.188
19,608.058
19,602.110
19,595.406
19,587.956
19,579.702
19,570.492
19,560.075
19,548.101
19,534.147
19,517.754
19,498.481
19,475.970
19,450.014
19,420.611
19,388.008
19,352.713
19,315.479
19,277.260
19,239.133
19,202.202
19,167.506
19,135.918
19,108.078
19,84.352
19,64.817
19,49.291
19,37.378
0,28.535
0,22.147
0,17.591
0,14.300
0,11.802
0,9.746
0,7.907
0,6.172
0,4.517
0,2.978
0,1.618
0,0.500
0,-0.335
0,-0.872
0,-1.131
0,-1.155
0,-1.006
0,-0.752
0,-0.453
0,-0.162
0,0.088
0,0.280
0,0.408
0,0.478
0,0.499
0,0.478
0,0.418
0,0.320
0,0.177
0,-0.015
0,-0.260
0,-0.552
0,-0.878
0,-1.212
0,-1.524
0,-1.779
0,-1.943
0,-1.993
0,-1.921
0,-1.734
0,-1.454
0,-1.115
0,-0.755
0,-0.414
0,-0.121
0,0.100
0,0.242
0,0.305
0,0.303
0,0.251
0,0.172
0,0.083
0,0.002
0,-0.060
0,-0.097
0,-0.109
0,-0.098
0,-0.072
0,-0.038
0,-0.004
0,0.023
0,0.039
0,0.042
0,0.033
0,0.014
0,-0.010
0,-0.034
0,-0.051
0,-0.056
0,-0.047
0,-0.022
0,0.015
0,0.061
0,0.106
0,0.140
0,0.155
0,0.141
0,0.093
0,0.012
0,-0.096
0,-0.215
0,-0.325
0,-0.402
0,-0.421
0,-0.361
0,-0.211
0,0.023
0,0.320
0,0.640
0,0.924
0,1.107
0,1.124
0,0.923
0,0.482
0,-0.180
0,-0.996
0,-1.848
0,-2.577
0,-3.003
0,-2.955
0,-2.306
0,-1.013
0,0.851
0,3.077
0,5.322
0,7.135
0,8.022
0,7.520
0,5.310
0,1.320
0,-4.180
0,-10.522
0,-16.632
0,-21.097
0,-22.294
0,-18.593
0,-8.585
0,8.675
20,33.475
20,65.330
20,102.988
20,144.564
20,187.785
20,230.306
20,270.040
20,305.427
20,335.595
20,360.404
20,380.359
20,396.444
20,409.899
20,422.003
20,433.886
20,446.400
20,460.053
20,475.009
20,491.135
20,508.089
20,525.405
20,542.585
20,559.169
20,574.779
20,589.148
20,602.118
20,613.634
20,623.725
20,632.474
20,639.998
20,646.424
20,651.872
20,656.440
20,660.195
20,663.172
20,665.377
20,666.786
20,667.360
20,667.047
20,665.796
20,663.568
20,660.340
20,656.113
20,650.914
20,644.795
20,637.831
20,630.114
20,621.747
20,612.844
20,603.522
20,593.899
20,584.091
20,574.204
20,564.334
20,554.557
20,544.930
20,535.492
20,526.263
20,517.252
20,508.458
20,499.877
20,491.501
20,483.326
20,475.346
20,467.559
20,459.967
20,452.581
20,445.423
20,438.527
20,431.945
20,425.741
20,419.995
20,414.795
20,410.234
20,406.400
20,403.375
20,401.223
20,399.984
20,399.670
20,400.258
20,401.697
20,403.905
20,406.783
20,410.218
20,414.105
20,418.346
20,422.866
20,427.612
20,432.555
20,437.686
20,443.009
20,448.541
20,454.298
20,460.295
20,466.540
20,473.026
20,479.731
20,486.610
20,493.600
20,500.621
20,507.582
20,514.394
20,520.975
20,527.270
20,533.249
20,538.917
20,544.307
20,549.474
20,554.483
20,559.398
20,564.263
20,569.101
20,573.903
20,578.626
20,583.200
20,587.529
20,591.502
20,594.996
20,597.885
20,600.043
20,601.352
20,601.710
20,601.034
20,599.268
20,596.392
20,592.425
20,587.423
20,581.477
20,574.697
20,567.195
20,559.063
20,550.347
20,541.021
20,530.974
20,519.993
20,507.779
20,493.956
20,478.116
20,459.865
20,438.881
20,414.973
20,388.133
20,358.565
20,326.704
20,293.195
20,258.851
20,224.593
20,191.370
20,160.070
20,131.448
20,106.059
20,84.224
20,66.021
20,51.307
20,39.759
20,30.935
0,24.334
0,19.452
0,15.825
0,13.060
0,10.850
0,8.973
0,7.294
0,5.743
0,4.305
0,3.001
0,1.864
0,0.929
0,0.220
0,-0.260
0,-0.529
0,-0.623
0,-0.588
0,-0.476
0,-0.334
0,-0.199
0,-0.093
0,-0.024
0,0.018
0,0.050
0,0.096
0,0.179
0,0.317
0,0.521
0,0.787
0,1.104
0,1.449
0,1.798
0,2.123
0,2.400
0,2.611
0,2.739
0,2.777
0,2.721
0,2.570
0,2.334
0,2.026
0,1.666
0,1.281
0,0.899
0,0.546
0,0.247
0,0.014
0,-0.145
0,-0.232
0,-0.257
0,-0.233
0,-0.178
0,-0.108
0,-0.036
0,0.026
0,0.072
0,0.099
0,0.108
0,0.100
0,0.079
0,0.050
0,0.016
0,-0.018
0,-0.049
0,-0.074
0,-0.090
0,-0.094
0,-0.085
0,-0.062
0,-0.025
0,0.023
0,0.077
0,0.130
0,0.172
0,0.193
0,0.183
0,0.136
0,0.051
0,-0.067
0,-0.205
0,-0.341
0,-0.449
0,-0.500
0,-0.467
0,-0.333
0,-0.096
0,0.228
0,0.600
0,0.960
0,1.233
0,1.341
0,1.216
0,0.815
0,0.139
0,-0.758
0,-1.761
0,-2.701
0,-3.375
0,-3.572
0,-3.116
0,-1.911
0,0.018
0,2.494
0,5.177
0,7.584
0,9.145
0,9.289
0,7.556
0,3.728
0,-2.053
0,-9.200
0,-16.640
0,-22.859
0,-26.021
0,-24.177
0,-15.521
0,1.321
0,27.030
21,61.412
21,103.337
21,150.819
21,201.257
21,251.764
21,299.563
21,342.343
21,378.521
21,407.384
21,429.069
21,444.444
21,454.886
21,462.042
21,467.579
21,472.980
21,479.404
21,487.601
21,497.904
21,510.261
21,524.313
21,539.491
21,555.113
21,570.483
21,584.970
21,598.069
21,609.441
21,618.929
21,626.549
21,632.462
21,636.938
21,640.301
21,642.880
21,644.962
21,646.754
21,648.362
21,649.786
21,650.933
21,651.633
21,651.675
21,650.839
21,648.926
21,645.785
21,641.336
21,635.573
21,628.569
21,620.460
21,611.435
21,601.707
21,591.501
21,581.029
21,570.483
21,560.024
21,549.777
21,539.836
21,530.264
21,521.090
21,512.318
21,503.924
21,495.867
21,488.094
21,480.546
21,473.171
21,465.930
21,458.795
21,451.761
21,444.835
21,438.042
21,431.419
21,425.012
21,418.877
21,413.071
21,407.654
21,402.681
21,398.200
21,394.248
21,390.848
21,388.012
21,385.740
21,384.023
21,382.844
21,382.181
21,382.008
21,382.295
21,383.011
21,384.123
21,385.608
21,387.446
21,389.636
21,392.187
21,395.121
21,398.469
21,402.264
21,406.535
21,411.301
21,416.571
21,422.343
21,428.606
21,435.343
21,442.537
21,450.166
21,458.213
21,466.658
21,475.483
21,484.667
21,494.188
21,504.021
21,514.136
21,524.497
21,535.062
21,545.777
21,556.578
21,567.393
21,578.140
21,588.734
21,599.091
21,609.129
21,618.780
21,627.985
21,636.697
21,644.881
21,652.507
21,659.543
21,665.952
21,671.685
21,676.676
21,680.847
21,684.107
21,686.362
21,687.519
21,687.501
21,686.252
21,683.748
21,679.999
21,675.050
21,668.974
21,661.859
21,653.790
21,644.822
21,634.959
21,624.130
21,612.177
21,598.853
21,583.833
21,566.748
21,547.224
21,524.938
21,499.674
21,471.376
21,440.189
21,406.478
21,370.826
21,333.999
21,296.892
21,260.446
21,225.566
21,193.033
21,163.436
21,137.133
21,114.238
21,94.645
21,78.073
21,64.133
21,52.392
21,42.431
21,33.894
0,26.510
0,20.098
0,14.560
0,9.856
0,5.977
0,2.918
0,0.656
0,-0.862
0,-1.723
0,-2.041
0,-1.947
0,-1.571
0,-1.035
0,-0.439
0,0.142
0,0.662
0,1.095
0,1.433
0,1.679
0,1.844
0,1.940
0,1.982
0,1.986
0,1.970
0,1.951
0,1.944
0,1.956
0,1.987
0,2.026
0,2.054
0,2.048
0,1.985
0,1.853
0,1.648
0,1.381
0,1.072
0,0.749
0,0.441
0,0.172
0,-0.039
0,-0.182
0,-0.258
0,-0.274
0,-0.244
0,-0.183
0,-0.107
0,-0.032
0,0.033
0,0.081
0,0.108
0,0.115
0,0.105
0,0.082
0,0.049
0,0.013
0,-0.024
0,-0.056
0,-0.082
0,-0.097
0,-0.099
0,-0.087
0,-0.059
0,-0.017
0,0.036
0,0.094
0,0.148
0,0.188
0,0.203
0,0.185
0,0.126
0,0.028
0,-0.103
0,-0.249
0,-0.388
0,-0.490
0,-0.524
0,-0.466
0,-0.300
0,-0.027
0,0.329
0,0.721
0,1.084
0,1.337
0,1.398
0,1.201
0,0.711
0,-0.059
0,-1.037
0,-2.090
0,-3.029
0,-3.636
0,-3.695
0,-3.038
0,-1.590
0,0.586
0,3.264
0,6.050
0,8.410
0,9.740
0,9.458
0,7.137
0,2.634
0,-3.791
0,-11.386
0,-18.892
0,-24.601
0,-26.509
0,-22.544
0,-10.851
0,9.903
22,40.269
22,79.841
22,127.221
22,180.141
22,235.733
22,290.905
22,342.751
22,388.910
22,427.824
22,458.839
22,482.173
22,498.757
22,510.009
22,517.586
22,523.148
22,528.172
22,533.824
22,540.906
22,549.840
22,560.714
22,573.339
22,587.327
22,602.175
22,617.335
22,632.289
22,646.594
22,659.915
22,672.041
22,682.879
22,692.432
22,700.769
22,707.999
22,714.231
22,719.557
22,724.032
22,727.663
22,730.415
22,732.211
22,732.954
22,732.531
22,730.840
22,727.797
22,723.355
22,717.512
22,710.314
22,701.857
22,692.282
22,681.761
22,670.485
22,658.651
22,646.441
22,634.017
22,621.511
22,609.020
22,596.611
22,584.323
22,572.171
22,560.155
22,548.265
22,536.492
22,524.832
22,513.293
22,501.902
22,490.700
22,479.744
22,469.098
22,458.831
22,449.003
22,439.668
22,430.863
22,422.617
22,414.945
22,407.859
22,401.365
22,395.465
22,390.166
22,385.472
22,381.392
22,377.931
22,375.094
22,372.883
22,371.288
22,370.290
22,369.855
22,369.938
22,370.485
22,371.440
22,372.759
22,374.406
22,376.371
22,378.659
22,381.297
22,384.323
22,387.783
22,391.718
22,396.167
22,401.156
22,406.701
22,412.801
22,419.445
22,426.612
22,434.271
22,442.389
22,450.936
22,459.888
22,469.232
22,478.967
22,489.103
22,499.657
22,510.644
22,522.071
22,533.927
22,546.176
22,558.753
22,571.557
22,584.450
22,597.266
22,609.812
22,621.881
22,633.266
22,643.777
22,653.249
22,661.558
22,668.623
22,674.404
22,678.899
22,682.130
22,684.133
22,684.946
22,684.601
22,683.123
22,680.526
22,676.825
22,672.043
22,666.210
22,659.375
22,651.591
22,642.909
22,633.357
22,622.915
22,611.498
22,598.938
22,584.979
22,569.283
22,551.462
22,531.112
22,507.870
22,481.470
22,451.810
22,418.996
22,383.375
22,345.546
22,306.331
22,266.728
22,227.824
22,190.708
22,156.365
22,125.591
22,98.927
22,76.625
22,58.649
22,44.703
22,34.289
0,26.783
0,21.507
0,17.802
0,15.094
0,12.927
0,10.987
0,9.101
0,7.213
0,5.352
0,3.601
0,2.053
0,0.791
0,-0.137
0,-0.722
0,-0.990
0,-1.000
0,-0.826
0,-0.549
0,-0.241
0,0.039
0,0.251
0,0.377
0,0.417
0,0.383
0,0.297
0,0.184
0,0.068
0,-0.032
0,-0.106
0,-0.146
0,-0.155
0,-0.139
0,-0.104
0,-0.062
0,-0.019
0,0.017
0,0.042
0,0.055
0,0.056
0,0.049
0,0.036
0,0.021
0,0.006
0,-0.006
0,-0.014
0,-0.018
0,-0.018
0,-0.015
0,-0.012
0,-0.008
0,-0.005
0,-0.003
0,-0.002
0,-0.001
0,-0.001
0,-0.000
0,0.002
0,0.006
0,0.011
0,0.016
0,0.021
0,0.022
0,0.020
0,0.014
0,0.002
0,-0.014
0,-0.033
0,-0.050
0,-0.063
0,-0.067
0,-0.059
0,-0.037
0,-0.002
0,0.045
0,0.096
0,0.143
0,0.175
0,0.182
0,0.155
0,0.090
0,-0.012
0,-0.141
0,-0.280
0,-0.403
0,-0.481
0,-0.488
0,-0.399
0,-0.206
0,0.082
0,0.438
0,0.809
0,1.127
0,1.314
0,1.294
0,1.014
0,0.453
0,-0.358
0,-1.330
0,-2.316
0,-3.125
0,-3.545
0,-3.382
0,-2.500
0,-0.868
0,1.403
0,4.043
0,6.626
0,8.612
0,9.419
0,8.528
0,5.600
0,0.610
0,-6.058
0,-13.547
0,-20.536
0,-25.328
0,-26.018
0,-20.735
0,-7.917
0,13.415
23,43.446
23,81.454
23,125.852
23,174.365
23,224.347
23,273.161
23,318.541
23,358.884
23,393.391
23,422.061
23,445.553
23,464.963
23,481.568
23,496.596
23,511.048
23,525.598
23,540.570
23,555.976
23,571.601
23,587.101
23,602.097
23,616.246
23,629.290
23,641.069
23,651.517
23,660.645
23,668.510
23,675.192
23,680.777
23,685.340
23,688.944
23,691.638
23,693.460
23,694.443
23,694.609
23,693.975
23,692.546
23,690.312
23,687.251
23,683.327
23,678.496
23,672.718
23,665.966
23,658.238
23,649.570
23,640.038
23,629.763
23,618.901
23,607.633
23,596.150
23,584.633
23,573.243
23,562.103
23,551.300
23,540.884
23,530.873
23,521.260
23,512.026
23,503.143
23,494.583
23,486.320
23,478.335
23,470.616
23,463.161
23,455.978
23,449.086
23,442.509
23,436.281
23,430.437
23,425.016
23,420.056
23,415.599
23,411.679
23,408.329
23,405.570
23,403.405
23,401.821
23,400.779
23,400.225
23,400.088
23,400.291
23,400.762
23,401.438
23,402.275
23,403.249
23,404.357
23,405.615
23,407.059
23,408.736
23,410.701
23,413.016
23,415.734
23,418.902
23,422.552
23,426.696
23,431.329
23,436.431
23,441.968
23,447.901
23,454.193
23,460.812
23,467.737
23,474.959
23,482.482
23,490.319
23,498.485
23,506.994
23,515.853
23,525.054
23,534.569
23,544.348
23,554.318
23,564.387
23,574.446
23,584.378
23,594.064
23,603.391
23,612.261
23,620.592
23,628.326
23,635.423
23,641.867
23,647.653
23,652.786
23,657.271
23,661.105
23,664.268
23,666.724
23,668.415
23,669.271
23,669.216
23,668.182
23,666.119
23,663.009
23,658.874
23,653.773
23,647.799
23,641.056
23,633.636
23,625.589
23,616.888
23,607.405
23,596.890
23,584.979
23,571.209
23,555.063
23,536.026
23,513.666
23,487.697
23,458.060
23,424.959
23,388.891
23,350.628
23,311.163
23,271.633
23,233.208
23,196.980
23,163.858
23,134.485
23,109.197
23,88.020
23,70.707
23,56.809
23,45.757
23,36.948
0,29.819
0,23.904
0,18.854
0,14.448
0,10.576
0,7.210
0,4.367
0,2.080
0,0.367
0,-0.781
0,-1.415
0,-1.615
0,-1.487
0,-1.147
0,-0.707
0,-0.261
0,0.118
0,0.389
0,0.536
0,0.565
0,0.500
0,0.372
0,0.216
0,0.061
0,-0.069
0,-0.162
0,-0.212
0,-0.222
0,-0.200
0,-0.155
0,-0.098
0,-0.038
0,0.018
0,0.065
0,0.101
0,0.124
0,0.134
0,0.130
0,0.112
0,0.077
0,0.028
0,-0.036
0,-0.108
0,-0.182
0,-0.248
0,-0.294
0,-0.307
0,-0.278
0,-0.201
0,-0.077
0,0.084
0,0.267
0,0.451
0,0.610
0,0.725
0,0.780
0,0.771
0,0.701
0,0.585
0,0.440
0,0.286
0,0.142
0,0.022
0,-0.067
0,-0.121
0,-0.144
0,-0.143
0,-0.126
0,-0.101
0,-0.074
0,-0.049
0,-0.027
0,-0.005
0,0.018
0,0.045
0,0.075
0,0.108
0,0.138
0,0.157
0,0.158
0,0.131
0,0.073
0,-0.017
0,-0.132
0,-0.257
0,-0.370
0,-0.446
0,-0.457
0,-0.383
0,-0.212
0,0.050
0,0.379
0,0.729
0,1.036
0,1.227
0,1.232
0,0.996
0,0.495
0,-0.246
0,-1.151
0,-2.088
0,-2.878
0,-3.324
0,-3.239
0,-2.485
0,-1.023
0,1.061
0,3.528
0,5.991
0,7.950
0,8.857
0,8.210
0,5.669
0,1.174
0,-4.954
0,-11.950
0,-18.604
0,-23.334
0,-24.340
0,-19.823
0,-8.248
0,11.398
24,39.384
24,75.123
24,117.174
24,163.401
24,211.251
24,258.108
24,301.661
24,340.196
24,372.776
24,399.275
24,420.275
24,436.872
24,450.434
24,462.365
24,473.902
24,485.977
24,499.153
24,513.627
24,529.277
24,545.756
24,562.590
24,579.271
24,595.336
24,610.418
24,624.271
24,636.773
24,647.910
24,657.746
24,666.391
24,673.971
24,680.602
24,686.372
24,691.329
24,695.485
24,698.820
24,701.287
24,702.828
24,703.376
24,702.869
24,701.252
24,698.484
24,694.545
24,689.445
24,683.227
24,675.972
24,667.795
24,658.843
24,649.281
24,639.280
24,629.000
24,618.582
24,608.136
24,597.740
24,587.441
24,577.260
24,567.199
24,557.249
24,547.398
24,537.643
24,527.989
24,518.457
24,509.084
24,499.916
24,491.005
24,482.402
24,474.149
24,466.274
24,458.793
24,451.710
24,445.025
24,438.735
24,432.845
24,427.367
24,422.323
24,417.744
24,413.668
24,410.139
24,407.207
24,404.921
24,403.329
24,402.477
24,402.397
24,403.106
24,404.606
24,406.876
24,409.874
24,413.539
24,417.797
24,422.561
24,427.741
24,433.242
24,438.973
24,444.847
24,450.782
24,456.708
24,462.564
24,468.306
24,473.903
24,479.346
24,484.638
24,489.804
24,494.882
24,499.919
24,504.971
24,510.094
24,515.340
24,520.754
24,526.364
24,532.183
24,538.205
24,544.405
24,550.741
24,557.153
24,563.571
24,569.917
24,576.112
24,582.075
24,587.731
24,593.003
24,597.817
24,602.096
24,605.753
24,608.698
24,610.838
24,612.081
24,612.349
24,611.585
24,609.766
24,606.904
24,603.046
24,598.274
24,592.685
24,586.379
24,579.436
24,571.893
24,563.722
24,554.810
24,544.955
24,533.866
24,521.181
24,506.495
24,489.409
24,469.578
24,446.772
24,420.919
24,392.152
24,360.823
24,327.506
24,292.961
24,258.086
24,223.838
24,191.152
24,160.856
24,133.595
24,109.781
24,89.573
24,72.887
24,59.429
24,48.759
24,40.357
24,33.688
0,28.260
0,23.667
0,19.610
0,15.902
0,12.462
0,9.285
0,6.421
0,3.944
0,1.920
0,0.389
0,-0.644
0,-1.216
0,-1.399
0,-1.288
0,-0.987
0,-0.597
0,-0.204
0,0.128
0,0.361
0,0.483
0,0.500
0,0.434
0,0.314
0,0.172
0,0.035
0,-0.077
0,-0.152
0,-0.187
0,-0.185
0,-0.155
0,-0.108
0,-0.054
0,-0.004
0,0.035
0,0.061
0,0.071
0,0.068
0,0.056
0,0.037
0,0.017
0,-0.001
0,-0.015
0,-0.024
0,-0.027
0,-0.025
0,-0.020
0,-0.013
0,-0.005
0,0.002
0,0.008
0,0.011
0,0.012
0,0.010
0,0.008
0,0.004
0,-0.000
0,-0.004
0,-0.007
0,-0.008
0,-0.008
0,-0.007
0,-0.004
0,-0.000
0,0.005
0,0.009
0,0.013
0,0.014
0,0.014
0,0.010
0,0.004
0,-0.005
0,-0.015
0,-0.025
0,-0.033
0,-0.036
0,-0.033
0,-0.023
0,-0.006
0,0.018
0,0.045
0,0.071
0,0.090
0,0.097
0,0.086
0,0.056
0,0.006
0,-0.060
0,-0.132
0,-0.200
0,-0.247
0,-0.260
0,-0.226
0,-0.137
0,0.002
0,0.180
0,0.372
0,0.545
0,0.659
0,0.680
0,0.578
0,0.347
0,0.005
0,-0.395
0,-0.769
0,-1.003
0,-0.973
0,-0.557
0,0.329
0,1.710
0,3.522
0,5.593
0,7.642
0,9.295
0,10.132
0,9.752
0,7.867
0,4.389
0,-0.475
0,-6.171
0,-11.780
0,-16.061
0,-17.554
0,-14.738
0,-6.234
0,8.991
25,31.435
25,60.932
25,96.612
25,136.970
25,180.022
25,223.549
25,265.354
25,303.521
25,336.600
25,363.733
25,384.689
25,399.826
25,410.003
25,416.445
25,420.591
25,423.932
25,427.863
25,433.548
25,441.827
25,453.156
25,467.586
25,484.800
25,504.172
25,524.864
25,545.940
25,566.480
25,585.680
25,602.933
25,617.870
25,630.374
25,640.551
25,648.685
25,655.171
25,660.440
25,664.896
25,668.858
25,672.532
25,675.987
25,679.171
25,681.926
25,684.028
25,685.230
25,685.296
25,684.045
25,681.362
25,677.219
25,671.662
25,664.805
25,656.805
25,647.844
25,638.110
25,627.782
25,617.021
25,605.961
25,594.711
25,583.355
25,571.953
25,560.550
25,549.177
25,537.856
25,526.608
25,515.455
25,504.419
25,493.529
25,482.819
