Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
4532	-118.56	727.54	43.03	2453.94	0	1190.65	13495.1	-0	-0	-0	2149	0	1465.7	-0
4533	-107.5	698.55	22.05	2435.68	0	1198.84	9272.42	-0	-0	-0	2149	0	1465.7	-0
4534	-89.87	729.22	36.54	2443.22	0	1186.8	9473.91	-0	-0	-0	2149	0	1465.7	-0
4535	-111.62	696.56	41.73	2431.44	0	1196.32	15411.7	-0	-0	-0	2149	0	1465.7	-0
4536	-79.96	701.9	18.23	2424.51	0	1188.98	4492.26	-0	-0	-0	2149	0	1465.7	-0
4537	-94.38	699.46	20.6	2431.62	0	1189.26	12606.2	-0	-0	-0	2149	0	1465.7	-0
4538	-92.47	679.17	28.31	2408.76	0	1193.1	9083.81	-2.9	-25.94	13.12	2869.5	0	1589.35	23604.6
4539	-74.39	684.97	26.17	2424.65	0	1193.51	4971.25	-0	-0	-0	2149	0	1465.7	-0
4540	-100.02	665.89	14.88	2419.62	0	1195.19	17432.4	10.45	-21.97	4.5	2991.86	0	1657.02	10826.9
4541	-67.37	665.13	26.93	2412.34	0	1193.19	5400.31	-0	-0	-0	2149	0	1465.7	-0
4542	-81.94	642.7	26.09	2416.51	0	1194.6	11893.9	-0	-0	-0	2149	0	1465.7	-0
4543	-84.99	643.31	20.14	2396.73	0	1187.74	13366.8	-0	-0	-0	2149	0	1465.7	-0
4544	-63.55	628.36	23.19	2398.53	0	1188.48	5576.11	-0	-0	-0	2149	0	1465.7	-0
4545	-85.14	610.5	30.75	2398.02	0	1190.84	15291.2	9.46	-21.51	11.98	3040.99	0	1515.95	20175.4
4546	-64.85	607.3	34.33	2403.98	0	1190.64	11302.3	-0	-0	-0	2149	0	1465.7	-0
4547	-71.03	571.59	24.87	2392.68	0	1196.38	13213.6	-0.69	-27.77	6.18	2669.15	0	1675.14	16565.7
4548	-69.81	575.41	37.54	2403.37	0	1191.39	14185.7	-0	-0	-0	2149	0	1465.7	-0
4549	-59.2	554.05	29.91	2385.82	0	1191.62	9534.77	-0	-0	-0	2149	0	1465.7	-0
4550	-64.24	547.79	28.92	2389.3	0	1189.51	12753.5	3.43	-21.67	9.99	3032.54	0	1675.37	21297
4551	-59.43	530.09	24.49	2388.83	0	1187.19	12569.4	-0	-0	-0	2149	0	1465.7	-0
4552	-53.94	520.94	32.35	2370.59	0	1188.28	7945.22	-0	-0	-0	2149	0	1465.7	-0
4553	-55.47	503.23	28.23	2386.7	0	1188.91	12869.8	-0	-0	-0	2149	0	1465.7	-0
4554	-49.29	490.57	29.37	2380.43	0	1193.85	13005	3.05	-17.24	9.16	3030.42	0	1634.36	20625.6
4555	-45.47	491.33	33.72	2378.3	0	1188.61	11098.9	-0	-0	-0	2149	0	1465.7	-0
4556	-49.13	472.26	33.49	2387.08	0	1190.01	13846.2	-0	-0	-0	2149	0	1465.7	-0
4557	-42.8	469.97	29.6	2359.06	0	1187.65	9259.73	-0	-0	-0	2149	0	1465.7	-0
4558	-41.96	455.78	30.9	2373.56	0	1186.59	13346.8	-0	-0	-0	2149	0	1465.7	-0
4559	-40.13	454.86	34.64	2376.16	0	1181	11216	1.45	-21.67	9.99	2949.41	0	1578.54	17549.6
4560	-39.37	437.32	29.68	2351.35	0	1187.88	9458.01	-0	-0	-0	2149	0	1465.7	-0
4561	-36.09	429.69	34.71	2379.27	0	1187.59	13928.7	-0	-0	-0	2149	0	1465.7	-0
4562	-38.53	427.55	36.32	2362.28	0	1185.99	12995	-0	-0	-0	2149	0	1465.7	-0
4563	-33.72	402.53	31.28	2366.77	0	1194.59	8270.25	-0	-0	-0	2149	0	1465.7	-0
4564	-35.02	427.55	31.74	2365.54	0	1176.28	11141.1	-0	-0	-0	2149	0	1465.7	-0
4565	-33.57	388.95	28.38	2357.47	0	1193.99	10473.8	-0	-0	-0	2149	0	1465.7	-0
4566	-26.55	410	24.19	2359.75	0	1174.02	8036.66	-0	-0	-0	2149	0	1465.7	-0
4567	-39.52	393.68	24.34	2357.57	0	1183.37	14538.7	9.16	-20.6	6.03	2871.96	0	1698.76	12314.4
4568	-20.45	381.93	18.54	2357.91	0	1183.89	7119.34	-0	-0	-0	2149	0	1465.7	-0
4569	-32.5	395.51	22.51	2354.87	0	1178.52	9744.42	8.54	-20.9	8.62	2837.03	0	1625.87	14398.5
4570	-34.71	366.06	19.07	2366.71	0	1192.69	14424.9	-0	-0	-0	2149	0	1465.7	-0
4571	-21.9	383.3	18.84	2345.91	0	1181.49	7160.49	-0	-0	-0	2149	0	1465.7	-0
4572	-38.53	364.23	17.7	2348.71	0	1186.25	12731.3	-0	-0	-0	2149	0	1465.7	-0
4573	-21.21	383.61	18.62	2347.61	0	1172.57	9007.93	-0	-0	-0	2149	0	1465.7	-0
4574	-29.6	361.63	15.72	2334.02	0	1185.83	9623.67	4.65	-25.33	9.46	2788.41	0	1651.89	20321.1
4575	-25.79	364.23	17.01	2349.91	0	1181.41	11171.5	-0	-0	-0	2149	0	1465.7	-0
4576	-20.6	372.16	21.06	2339.11	0	1178.89	9542.19	-0.15	-25.48	8.39	2930.53	0	1670.83	21491.4
4577	-24.03	352.94	15.18	2340.24	0	1190.25	9534.37	-0	-0	-0	2149	0	1465.7	-0
4578	-20.45	376.13	19.99	2335.73	0	1176.49	9658.03	-0	-0	-0	2149	0	1465.7	-0
4579	-20.07	352.48	13.28	2313.77	0	1184.7	7620.47	-0	-0	-0	2149	0	1465.7	-0
4580	-15.95	382.23	20.45	2322.71	0	1173.62	9437.35	-0	-0	-0	2149	0	1465.7	-0
4581	-20.68	363.62	15.64	2314.37	0	1179.58	10134.4	-0	-0	-0	2149	0	1465.7	-0
4582	-12.13	369.26	19.07	2310.99	0	1180.14	6750.48	-0	-0	-0	2149	0	1465.7	-0
4583	-12.21	376.28	22.05	2311.29	0	1179.12	9511.49	6.71	-22.28	8.09	2723.93	0	1633.05	11337.3
4584	-10.15	372.77	19.07	2302.05	0	1180.84	8570.32	-0	-0	-0	2149	0	1465.7	-0
4585	-4.96	387.88	21.51	2301.21	0	1171.1	6618.76	6.26	-19.23	13.35	3015.55	0	1638.76	26220.8
4586	-11.06	377.2	21.82	2280.6	0	1182.18	10503.2	8.16	-15.41	7.71	3031.15	0	1659.12	16639.9
4587	2.52	400.7	24.11	2282.15	0	1167.87	5565.45	-0	-0	-0	2149	0	1465.7	-0
4588	-4.43	389.86	22.28	2274.9	0	1175.95	8576.36	6.87	-19.68	8.7	2955.4	0	1643.93	16384.8
4589	3.74	402.83	27.69	2284.59	0	1174.5	7623.38	-0	-0	-0	2149	0	1465.7	-0
4590	3.43	403.14	24.34	2267.14	0	1171.4	10520.3	-1.22	-24.41	7.55	3039.75	0	1674.37	21479.4
4591	-0.46	404.66	32.58	2264.37	0	1178.63	9417.08	-0	-0	-0	2149	0	1465.7	-0
4592	5.65	411.83	25.33	2264.99	0	1173.77	7441.98	-0	-0	-0	2149	0	1465.7	-0
4593	1.37	422.97	27.16	2253.67	0	1170.54	8376.93	-0	-0	-0	2149	0	1465.7	-0
4594	9.16	423.74	25.1	2245.22	0	1168.69	9060.46	3.2	-18.92	9.08	3020.65	0	1636.99	17901.5
4595	5.34	435.03	28.99	2238.03	0	1171.21	10223.8	-0	-0	-0	2149	0	1465.7	-0
4596	8.24	431.82	23.04	2248.3	0	1170.45	7585.01	-0	-0	-0	2149	0	1465.7	-0
4597	12.97	453.95	31.43	2238.47	0	1168.69	7271.87	3.81	-24.57	7.78	2707.54	0	1649.6	15298.9
4598	9.92	443.57	30.44	2233.72	0	1176.68	8797.84	-0	-0	-0	2149	0	1465.7	-0
4599	15.41	469.36	27.69	2232.33	0	1166.23	8176.89	2.67	-24.87	6.41	2960.27	0	1668.03	13578.1
4600	8.54	459.59	29.75	2207.05	0	1174.5	8931.7	-0	-0	-0	2149	0	1465.7	-0
4601	20.6	482.18	29.68	2222.3	0	1168.33	8153.1	-0	-0	-0	2149	0	1465.7	-0
4602	7.71	487.67	29.68	2198.92	0	1170.94	8038.28	-0	-0	-0	2149	0	1465.7	-0
4603	20.83	485.53	26.09	2202.75	0	1173.93	7354.82	-0	-0	-0	2149	0	1465.7	-0
4604	19.84	515.75	33.34	2209.1	0	1168.99	7201.39	3.36	-26.09	5.57	2851.75	0	1635.32	13323.2
4605	12.51	505.83	23.42	2182.1	0	1172.63	9222.22	-0	-0	-0	2149	0	1465.7	-0
4606	29.83	532.84	30.82	2194.17	0	1169.28	5641.06	-0	-0	-0	2149	0	1465.7	-0
4607	15.56	532.99	27.85	2185.71	0	1172.93	8811.65	-0	-0	-0	2149	0	1465.7	-0
4608	29.07	547.79	26.63	2174.14	0	1169.04	5020.91	-0	-0	-0	2149	0	1465.7	-0
4609	27.31	556.34	27.69	2177.44	0	1170.54	6579.13	-0	-0	-0	2149	0	1465.7	-0
4610	28.08	558.17	24.03	2179.01	0	1171.4	9268	-0	-0	-0	2149	0	1465.7	-0
4611	34.41	579.68	29.91	2158.76	0	1170.97	5448.72	0.92	-19.07	9.46	3008.28	0	1699.26	21229.9
4612	29.83	568.24	23.35	2162.78	0	1175.11	7555.26	-0	-0	-0	2149	0	1465.7	-0
4613	38.3	594.94	27.01	2162.82	0	1169.94	6141.46	-0	-0	-0	2149	0	1465.7	-0
4614	36.7	591.74	25.48	2138.84	0	1175.68	7371.07	-0	-0	-0	2149	0	1465.7	-0
4615	44.56	613.1	26.02	2156.41	0	1168.82	6112.52	6.18	-25.18	5.65	2830.77	0	1650.79	12645.1
4616	40.21	614.01	21.9	2129.51	0	1172.54	8349.22	-0	-0	-0	2149	0	1465.7	-0
4617	52.49	622.41	23.65	2141.46	0	1171.63	6055.19	-0	-0	-0	2149	0	1465.7	-0
4618	50.58	634.61	25.33	2134.64	0	1171.78	7475.48	11.83	-19.38	9.84	2776.85	0	1612.5	18738.1
4619	56.38	635.99	24.11	2129.02	0	1174.89	5741.13	-0	-0	-0	2149	0	1465.7	-0
4620	57.37	649.57	25.94	2123.24	0	1173.4	7704.75	-0	-0	-0	2149	0	1465.7	-0
4621	56.76	645.45	26.32	2111.22	0	1175.98	7599.63	-0	-0	-0	2149	0	1465.7	-0
4622	67.29	664.98	28.69	2116.97	0	1173.65	6280.31	-0	-0	-0	2149	0	1465.7	-0
4623	61.42	666.2	25.94	2100.41	0	1173.3	8819.49	8.24	-19.99	6.71	2977.17	0	1680.76	15861.2
4624	75.61	671.84	25.18	2102.65	0	1171.86	5148.87	-0	-0	-0	2149	0	1465.7	-0
4625	70.65	680.39	30.98	2097.03	0	1173.27	8335.57	8.54	-23.8	4.5	2710.28	0	1659.39	11637.8
4626	77.74	682.83	26.55	2094.15	0	1172.27	7813.03	-0	-0	-0	2149	0	1465.7	-0
4627	80.95	685.73	33.49	2085.31	0	1177.02	7383.17	2.67	-21.97	8.24	2930.51	0	1692.66	19574.3
4628	77.06	687.87	31.05	2085.29	0	1174.98	5697.07	-0	-0	-0	2149	0	1465.7	-0
4629	89.42	693.36	32.04	2080.16	0	1173.49	6657.01	-0	-0	-0	2149	0	1465.7	-0
4630	85.3	680.39	33.49	2065.05	0	1179.27	9590.26	-0	-0	-0	2149	0	1465.7	-0
4631	95.37	697.48	33.34	2081.68	0	1171.63	6688.56	-0	-0	-0	2149	0	1465.7	-0
4632	89.04	681.3	30.59	2052.93	0	1176.31	8563.96	2.75	-20.9	4.35	3045.57	0	1705.58	16549.4
4633	105.29	687.87	32.81	2062.12	0	1174.74	6912.36	-0	-0	-0	2149	0	1465.7	-0
4634	98.04	681.76	33.65	2063.51	0	1175.07	10195.5	4.96	-26.55	9.31	2873.78	0	1622.98	19820.8
4635	104.22	670.62	31.97	2040.05	0	1177.02	8077.44	-0	-0	-0	2149	0	1465.7	-0
4636	116.27	682.37	38.83	2055.49	0	1173.4	7233.31	4.5	-20.6	7.02	2857.57	0	1679.51	12764.8
4637	106.2	653.69	30.06	2037.24	0	1177.55	10858.8	-0	-0	-0	2149	0	1465.7	-0
4638	124.59	660.86	34.79	2040.01	0	1175.03	6835.9	-0	-0	-0	2149	0	1465.7	-0
4639	116.73	638.28	32.35	2029.18	0	1178.46	9575.81	-0	-0	-0	2149	0	1465.7	-0
4640	124.97	638.58	29.83	2030.33	0	1173.17	9464.24	-0	-0	-0	2149	0	1465.7	-0
4641	126.27	611.57	33.26	2020.16	0	1182.99	9021.36	-0	-0	-0	2149	0	1465.7	-0
4642	123.75	603.49	30.52	2011.82	0	1177.44	10969.5	6.41	332.03	-4.43	2482.38	0	1265.6	18927.3
4643	137.86	603.18	26.78	2025.51	0	1171.19	7844.42	6.64	315.4	51.35	2561.75	0	1247.31	22371
4644	126.8	553.28	26.32	1996.84	0	1183.12	12014.2	36.77	344.24	33.95	2475.43	0	1260.82	-10068
4645	146.1	556.64	30.36	2003.16	0	1173.46	6989.95	19.15	302.89	64.85	2557.76	0	1251.71	12813.4
4646	133.74	513	22.81	1996.99	0	1179.71	11000.9	8.24	322.11	118.64	2496.57	0	1257.57	66397.6
4647	137.33	484.77	21.13	2004.4	0	1181.4	10757	17.78	335.69	63.02	2537.07	0	1247.54	18691.5
4648	142.21	452.42	21.9	1980.33	0	1182.66	4717.84	-9	380.4	37.54	2504	0	1258.11	-2419.21
4649	121.08	420.68	13.66	1994.7	0	1182.59	8994.35	-22.81	417.94	51.12	2496.81	0	1259.64	30225
4650	129.78	382.23	4.43	1979.68	0	1180.48	11963.4	-39.29	414.12	25.56	2526.28	0	1261.3	-314.41
4651	120.39	351.56	13.96	1981.91	0	1186.34	5543.85	-57.75	423.28	19.3	2487.91	0	1257.33	15728.4
4652	98.57	305.94	-0	1972.04	0	1187.07	9326.96	-79.35	405.58	47	2513.18	0	1264.61	32294.3
4653	108.03	272.52	-6.56	1991.34	0	1184.21	7678.31	-90.48	427.09	15.18	2503.41	0	1263.72	4781.99
4654	73.17	232.24	1.91	1969.63	0	1206.06	6913.67	-89.87	429.53	-10.45	2515.35	0	1259.58	17749.4
4655	71.03	200.2	-8.39	1993.35	0	1197.25	6054.59	-95.21	499.27	-1.14	2496.02	0	1276.51	13757.8
4656	50.05	180.82	-13.35	1988.34	0	1193.35	9787.26	-77.13	527.34	-13.58	2498.89	0	1276.96	11126.2
4657	27.16	156.71	-12.66	1955.01	0	1204.01	7825.74	-73.47	560.61	-35.86	2497.33	0	1277.56	23841.2
4658	36.85	145.11	-11.14	1993.08	0	1197.32	5022.76	-81.56	563.05	-22.13	2496.91	0	1285.28	14089.1
4659	12.59	120.09	-17.93	1979.42	0	1212.4	13776.1	-72.02	549.47	-31.2	2487.36	0	1279.08	22762.3
4660	26.32	106.2	-12.89	2010.19	0	1210.69	3448.39	-89.19	551.91	-54.55	2475.66	0	1281.1	22634.8
4661	16.4	88.2	-4.35	1961.82	0	1213.5	8500.12	-71.64	536.5	-53.86	2506.16	0	1279.22	12174.1
4662	-0	-0	-0	2149	0	976.7	-0	-79.96	546.88	-56.99	2470.91	0	1282.33	21087.4
4663	-0	-0	-0	2149	0	976.7	-0	-79.27	548.25	-73.55	2470.77	0	1283.43	17789.1
4664	-0	-0	-0	2149	0	976.7	-0	-53.48	552.98	-77.82	2477.57	0	1281.23	9887.77
4665	-0	-0	-0	2149	0	976.7	-0	-69.81	547.03	-65.31	2464.6	0	1282.36	16582.1
4666	-0	-0	-0	2149	0	976.7	-0	-55.24	558.93	-70.42	2460.08	0	1286.73	16897
4667	-0	-0	-0	2149	0	976.7	-0	-58.21	542.6	-71.26	2448.52	0	1277.88	13407.5
4668	-0	-0	-0	2149	0	976.7	-0	-62.33	544.59	-53.25	2457.93	0	1284.85	19186.2
4669	-0	-0	-0	2149	0	976.7	-0	-54.4	538.48	-57.91	2440.57	0	1281.97	16734.1
4670	-0	-0	-0	2149	0	976.7	-0	-55.69	539.4	-56.69	2439.42	0	1281.81	20010.9
4671	-0	-0	-0	2149	0	976.7	-0	-55.08	544.43	-50.66	2431.11	0	1283.33	16171
4672	-0	-0	-0	2149	0	976.7	-0	-41.66	541.84	-47.91	2431.06	0	1279.18	18856
4673	-0	-0	-0	2149	0	976.7	-0	-50.13	543.82	-46.92	2422.25	0	1280.5	18579.2
4674	-0	-0	-0	2149	0	976.7	-0	-41.05	548.1	-39.6	2424.49	0	1281.81	23395.7
4675	-0	-0	-0	2149	0	976.7	-0	-42.04	547.33	-39.14	2408.04	0	1279.34	17337
4676	-0	-0	-0	2149	0	976.7	-0	-37.99	540.01	-38.15	2417.99	0	1279.06	20320.3
4677	-0	-0	-0	2149	0	976.7	-0	-40.51	536.35	-28.38	2390.17	0	1281.73	22031
4678	-0	-0	-0	2149	0	976.7	-0	-31.66	532.38	-30.36	2401.91	0	1275.7	17627.6
4679	-0.84	-16.17	-2.37	2359.21	0	849.1	6809.45	-30.82	532.07	-28.92	2396.85	0	1275.71	19198.2
4680	-0	-0	-0	2149	0	976.7	-0	-30.52	525.82	-22.96	2383.59	0	1275.95	20369.6
4681	-0	-0	-0	2149	0	976.7	-0	-20.75	521.85	-17.47	2393.9	0	1275.89	23261.5
4682	-0	-0	-0	2149	0	976.7	-0	-24.11	518.49	-19.3	2376.73	0	1275.83	17173.5
4683	-0	-0	-0	2149	0	976.7	-0	-19.99	508.27	-16.63	2384.65	0	1270.05	22819.8
4684	-0	-0	-0	2149	0	976.7	-0	-23.73	511.47	-15.34	2370.5	0	1274.78	18282.2
4685	-0	-0	-0	2149	0	976.7	-0	-14.34	501.1	-13.28	2376.71	0	1272.4	22289.6
4686	-0	-0	-0	2149	0	976.7	-0	-22.43	496.22	-14.5	2369.11	0	1271.68	21568
4687	-0	-0	-0	2149	0	976.7	-0	-19.61	493.32	-15.95	2358.46	0	1273.63	15587.8
4688	-0	-0	-0	2149	0	976.7	-0	-13.58	477.6	-16.17	2366.02	0	1268.18	20872.4
4689	-0	-0	-0	2149	0	976.7	-0	-17.24	471.8	-17.32	2368.24	0	1271.22	19398.5
4690	-0	-0	-0	2149	0	976.7	-0	-18.23	469.06	-18.08	2349.78	0	1271.72	19674.4
4691	-5.19	-15.11	-5.19	2312.74	0	887.84	9074.97	-14.42	460.66	-22.28	2360.95	0	1267.1	21106.5
4692	-0	-0	-0	2149	0	976.7	-0	-21.06	457.15	-28.08	2355.65	0	1269.19	11493.5
4693	-6.71	-16.63	-2.21	2040.38	0	877.9	9287.98	-15.11	448	-18.39	2353.94	0	1272.29	25703.3
4694	-0	-0	-0	2149	0	976.7	-0	-22.2	442.05	-26.25	2341.24	0	1270.72	18861.2
4695	-0	-0	-0	2149	0	976.7	-0	-10.53	448.76	-34.1	2354.12	0	1267.74	15591.3
4696	-0	-0	-0	2149	0	976.7	-0	-31.36	432.43	-23.27	2337.26	0	1271.76	19508.3
4697	0	0	0	2149	0	976.7	0	-17.24	441.74	-25.18	2341.89	0	1277.02	20888.3
4698	-4.35	-16.02	-3.89	1992.12	0	801.63	8390.26	-16.78	426.18	-26.25	2344.86	0	1265.42	17814.7
4699	-0	-0	-0	2149	0	976.7	-0	-30.98	433.5	-27.24	2328.67	0	1268.83	16355
4700	-0	-0	-0	2149	0	976.7	-0	-15.72	433.35	-20.37	2340.29	0	1272.61	19622.1
4701	-0	-0	-0	2149	0	976.7	-0	-20.83	427.55	-24.41	2334.92	0	1263.52	16828.2
4702	-0	-0	-0	2149	0	976.7	-0	-22.28	441.89	-20.45	2334.71	0	1272.84	21069.2
4703	-0	-0	-0	2149	0	976.7	-0	-20.52	432.13	-18.69	2337.55	0	1267.9	13819.1
4704	-0	-0	-0	2149	0	976.7	-0	-19.15	437.62	-16.86	2326.45	0	1269.31	22552.4
4705	-0	-0	-0	2149	0	976.7	-0	-22.05	438.08	-7.93	2327.45	0	1276.78	22630.1
4706	-0	-0	-0	2149	0	976.7	-0	-18.84	442.2	-13.96	2334.35	0	1270.34	17723.5
4707	-0	-0	-0	2149	0	976.7	-0	-23.8	434.11	-14.88	2331.06	0	1265.13	16678.2
4708	1.83	-21.21	-6.26	1915.33	0	908.99	11745.8	-19.45	449.98	-5.8	2323.7	0	1278.36	22871.9
4709	-0	-0	-0	2149	0	976.7	-0	-24.41	438.23	-8.77	2324.77	0	1270.29	19958.2
4710	-9.31	-21.06	1.75	2241.14	0	783.17	8488.09	-19.53	448.76	-7.71	2320.36	0	1274.58	21168.3
4711	-0	-0	-0	2149	0	976.7	-0	-23.65	443.57	-6.56	2322.57	0	1274.96	19257.5
4712	-8.85	-16.63	-2.9	2365.24	0	821.18	6266.04	-22.2	446.01	-8.7	2314.01	0	1271.44	20946.3
4713	-0	-0	-0	2149	0	976.7	-0	-19.91	447.24	-4.2	2328.37	0	1276.54	23486.4
4714	-0	-0	-0	2149	0	976.7	-0	-28.84	446.47	-9.46	2317.61	0	1271.35	16462.3
4715	-4.65	-17.85	-5.42	2210.18	0	855.77	9399.64	-18.54	450.59	-7.86	2310.35	0	1273.71	23023.8
4716	-0	-0	-0	2149	0	976.7	-0	-28.46	456.54	-8.09	2314.11	0	1280.46	18750.4
4717	-0	-0	-0	2149	0	976.7	-0	-17.32	454.41	-8.85	2323.24	0	1274.64	22404.3
4718	-0	-0	-0	2149	0	976.7	-0	-30.98	455.32	-8.16	2304.55	0	1279.06	21837
4719	-0	-0	-0	2149	0	976.7	-0	-18.84	463.41	-10.6	2314.44	0	1280.22	19994.3
4720	-0	-0	-0	2149	0	976.7	-0	-22.43	454.41	-11.83	2308.03	0	1273.79	19042
4721	-0	-0	-0	2149	0	976.7	-0	-28.53	472.11	-8.93	2299.42	0	1285.26	22669.5
4722	-0	-0	-0	2149	0	976.7	-0	-20.07	464.94	-9.77	2314.58	0	1279.27	21809.9
4723	-0	-0	-0	2149	0	976.7	-0	-26.93	473.79	-18.69	2293.69	0	1274.86	16579
4724	-0	-0	-0	2149	0	976.7	-0	-22.05	483.09	-13.12	2298.98	0	1282.44	20768.3
4725	-0	-0	-0	2149	0	976.7	-0	-20.37	476.38	-11.06	2293.07	0	1279.86	23293.2
4726	2.59	-15.87	-1.22	1892.7	0	751.68	9055.28	-21.21	492.86	-12.51	2281.92	0	1284.71	19770.3
4727	-0	-0	-0	2149	0	976.7	-0	-14.42	485.84	-16.17	2293.03	0	1278.4	21769.6
4728	-0	-0	-0	2149	0	976.7	-0	-16.4	502.17	-17.93	2277.26	0	1282.69	20291.7
4729	-0	-0	-0	2149	0	976.7	-0	-11.98	497.28	-11.06	2276.44	0	1283.31	21380.3
4730	-0	-0	-0	2149	0	976.7	-0	-9.16	510.86	-19.38	2276.45	0	1283.7	22402
4731	-0	-0	-0	2149	0	976.7	-0	-10.22	514.07	-18.77	2269.3	0	1281.69	22932.9
4732	-0	-0	-0	2149	0	976.7	-0	-1.53	515.59	-14.04	2264.64	0	1286.57	21719.3
4733	1.6	-16.17	-3.2	2077.7	0	812.14	10402.5	-4.81	527.34	-17.4	2247.94	0	1286.47	22097.9
4734	-0	-0	-0	2149	0	976.7	-0	5.57	522.31	-14.34	2263.47	0	1283.44	27246.3
4735	-0	-0	-0	2149	0	976.7	-0	-1.3	538.02	-24.8	2248.85	0	1283.16	14878.4
4736	-0	-0	-0	2149	0	976.7	-0	6.64	537.41	-19.15	2242.94	0	1281.99	26218.1
4737	-0	-0	-0	2149	0	976.7	-0	8.54	545.81	-23.12	2237.77	0	1285.85	21771.3
4738	-0	-0	-0	2149	0	976.7	-0	10.99	546.88	-20.9	2233.23	0	1286.11	21055.1
4739	-0	-0	-0	2149	0	976.7	-0	14.34	552.22	-23.04	2228.67	0	1281.85	24138.5
4740	-0	-0	-0	2149	0	976.7	-0	16.02	560.76	-23.96	2224.88	0	1285.07	21922
4741	-0	-0	-0	2149	0	976.7	-0	19.68	561.83	-20.75	2216.83	0	1287.11	25201.5
4742	-5.11	-17.24	-3.89	1989.73	0	860.98	8388.55	22.89	569.76	-20.6	2221	0	1285.96	25419.8
4743	-0	-0	-0	2149	0	976.7	-0	21.44	571.75	-21.97	2206.06	0	1286.39	20922.6
4744	-0	-0	-0	2149	0	976.7	-0	28.76	576.17	-22.13	2202.93	0	1286.65	27288.5
4745	-0	-0	-0	2149	0	976.7	-0	30.36	582.12	-19.99	2206.43	0	1288.85	25104.8
4746	-0	-0	-0	2149	0	976.7	-0	33.49	583.19	-20.22	2188.64	0	1288.83	23690.7
4747	-6.71	-22.74	-3.81	2552.76	0	853.67	6818.32	36.93	588.07	-19.23	2187.15	0	1289.42	27596.7
4748	-0	-0	-0	2149	0	976.7	-0	34.71	590.67	-23.57	2182.35	0	1287.34	21065.6
4749	-8.32	-19.68	-4.04	1887.9	0	870.5	11127.5	49.13	592.35	-19.61	2190.79	0	1287.48	27376.2
4750	-0	-0	-0	2149	0	976.7	-0	32.2	600.59	-18.84	2172.57	0	1289.53	22946.8
4751	-0	-0	-0	2149	0	976.7	-0	47.68	600.13	-23.19	2171.83	0	1285.92	24207.7
4752	-0	-0	-0	2149	0	976.7	-0	43.72	601.81	-25.63	2165.91	0	1286.28	21451.1
4753	-0	-0	-0	2149	0	976.7	-0	46.62	609.59	-19.38	2166.29	0	1288.51	25920.3
4754	-0	-0	-0	2149	0	976.7	-0	59.59	609.74	-23.88	2163.18	0	1286.82	24425.8
4755	0	0	0	2149	0	976.7	0	48.14	612.34	-27.85	2145.87	0	1285.58	23287.4
4756	-0	-0	-0	2149	0	976.7	-0	61.87	620.88	-22.89	2160.4	0	1288.27	25234.5
4757	-0	-0	-0	2149	0	976.7	-0	60.58	615.84	-24.64	2141.85	0	1285.59	24807.6
4758	-0	-0	-0	2149	0	976.7	-0	60.42	626.22	-30.82	2143.23	0	1285.81	26127.3
4759	-0	-0	-0	2149	0	976.7	-0	68.51	623.17	-31.13	2136.84	0	1286.12	22555.3
4760	-0	-0	-0	2149	0	976.7	-0	69.27	626.07	-24.03	2122.22	0	1291.36	24527.4
4761	-0	-0	-0	2149	0	976.7	-0	75.15	628.05	-27.47	2119.6	0	1291.26	27661.6
4762	-0	-0	-0	2149	0	976.7	-0	75.3	622.1	-33.42	2118.91	0	1285.34	24111.7
4763	-0	-0	-0	2149	0	976.7	-0	76.68	625.31	-30.82	2115.65	0	1288.61	22893
4764	3.81	-16.63	-4.81	2118.95	0	894	9672.39	78.89	622.25	-31.36	2102.89	0	1287.89	24793.6
4765	-0	-0	-0	2149	0	976.7	-0	83.39	621.03	-36.7	2108.41	0	1285.89	22702.1
4766	-6.03	-27.47	-1.83	2167.85	0	843.03	8375.93	84.69	619.35	-31.13	2101.9	0	1287.71	23934.8
4767	-0	-0	-0	2149	0	976.7	-0	85.98	614.01	-35.4	2084.7	0	1285.99	21166.1
4768	-9	-16.17	1.53	1981.88	0	777.1	6941.09	97.81	607.3	-31.43	2089.41	0	1288.2	25149.1
4769	-0	-0	-0	2149	0	976.7	-0	92.47	608.22	-31.89	2086	0	1289.57	23537.7
4770	-0	-0	-0	2149	0	976.7	-0	101.32	596.62	-32.88	2083.06	0	1285.94	22853.4
4771	-0	-15.11	-1.3	1863.14	0	798.12	10433.9	100.86	590.36	-34.79	2071.62	0	1287.23	21398.1
4772	-0	-0	-0	2149	0	976.7	-0	100.56	587.46	-37.54	2063.41	0	1287.94	21139.2
4773	-0	-0	-0	2149	0	976.7	-0	116.04	573.88	-34.48	2077.13	0	1284.84	22581.2
4774	-0	-0	-0	2149	0	976.7	-0	106.2	564.73	-35.63	2054.2	0	1287.6	19573
4775	-0	-0	-0	2149	0	976.7	-0	118.64	554.05	-38.15	2048.69	0	1286.02	22325.4
4776	-0	-0	-0	2149	0	976.7	-0	122.53	537.72	-38.15	2057.87	0	1282.76	19990.6
4777	-0	-0	-0	2149	0	976.7	-0	119.78	529.94	-35.4	2035.81	0	1288.18	18306.4
